Gene_ID	Total.leaf_rpkm	Mesophyll.cells_rpkm	Bundle.sheath.cells_rpkm
Sobic.001G053700	0.0240050727	0.050127461	0.0537924538
Sobic.001G053800	24.175544131	53.8021994984	18.2179598522
Sobic.001G053900	0.1600883441	0.2507227009	0.0448423181
Sobic.001G054000	2.2871756307	5.3067629364	0.6643885283
Sobic.001G054050	0.2148746753	0	0.4815080623
Sobic.001G054100	5.9139333276	0.9063847602	4.4377325033
Sobic.001G054200	20.1558117831	7.2153297197	9.3311480683
Sobic.001G054300	0	0	0
Sobic.001G054400	0	0	0
Sobic.001G054500	0	0	0
Sobic.001G054600	14.2115947542	2.7711682297	1.2435798774
Sobic.001G054700	0.6430555977	0	1.2248581001
Sobic.001G054800	0.1626436004	8.8304535262	0.3644645641
Sobic.001G054900	21.0170592621	0	5.1068687421
Sobic.001G055100	0	0	0
Sobic.001G055300	0	0	0
Sobic.001G055400	0	0	0
Sobic.001G055600	0	0	0
Sobic.001G055700	0	0	0
Sobic.001G055800	0	0	0
Sobic.001G055900	0.8578468781	2.6398964204	1.4164542102
Sobic.001G056000	0	0	0
Sobic.001G056100	0	0	0
Sobic.001G056200	8.2485050921	2.7750666695	7.5989360781
Sobic.001G056300	1.6180418691	0	4.8906617069
Sobic.001G056400	0.0997578111	3.1247181621	0
Sobic.001G056500	0.2623934978	20.7117860071	0.2351967899
Sobic.001G056601	59.8393533183	67.999070307	77.4501092554
Sobic.001G056700	2.8909925243	5.4881625396	2.748396547
Sobic.001G056800	9.6956544851	8.3165482028	7.5705227067
Sobic.001G056900	0	0	0
Sobic.001G057100	0.673794393	0	0.6039565753
Sobic.001G057200	2.301605525	0.7793868955	1.9515313522
Sobic.001G057300	13.3272717886	1.1172646513	5.9947587604
Sobic.001G057400	0.7715259279	0.1611102632	0.4322239859
Sobic.001G057500	0	0	0
Sobic.001G057600	0.3255376144	0.4531923801	0.8510719869
Sobic.001G057700	12.8043952494	2.1139155051	18.6995599969
Sobic.001G057800	36.0162682263	14.1570397214	18.0406307268
Sobic.001G057900	0	1.376889843	0
Sobic.001G058000	6.8697838439	2.1252595731	4.5612893699
Sobic.001G058100	6.4353665141	10.2001938422	10.7722199723
Sobic.001G058200	5.5109162734	0.4483601689	3.0472284785
Sobic.001G058300	0	0	0
Sobic.001G058400	0.1976043743	0	0.51660865
Sobic.001G058500	0.9997006172	1.0437888329	0
Sobic.001G058600	7.6577225267	3.6052161111	15.7872244336
Sobic.001G058700	20.6597939318	8.5148369049	20.9956829961
Sobic.001G058800	0	0	0
Sobic.001G058900	84.2119132008	0.3607211408	19.5482831958
Sobic.001G059001	0.3345517097	0	0.1249482946
Sobic.001G059100	22.4152031176	2.7636709792	27.6676569877
Sobic.001G059150	0	0	0
Sobic.001G059200	4.4900876797	0.840626068	2.2899135616
Sobic.001G059300	0	0	0
Sobic.001G059400	0	0	0
Sobic.001G059500	0	0	0
Sobic.001G059600	0	0	0
Sobic.001G059700	0	0	0
Sobic.001G059800	0	0.0792111009	0
Sobic.001G059900	0	0.1365674842	0.0488508025
Sobic.001G060001	0	0.6512133869	0
Sobic.001G060100	13.1902417304	0.5180670887	31.7351808262
Sobic.001G060200	0	0	0
Sobic.001G060300	1.6645108473	0.3658775026	1.472355293
Sobic.001G060401	4.8809583785	1.4560615911	2.0432944866
Sobic.001G060500	24.3931893482	5.2150735013	7.3533641619
Sobic.001G060600	0	0	0
Sobic.001G060666	0.2112254551	0.588108793	0.4733306027
Sobic.001G060732	0	0	0
Sobic.001G060800	0	0.2928840307	0
Sobic.001G060900	0	0	0
Sobic.001G061000	0	0	0
Sobic.001G061101	0	0.5332399472	0
Sobic.001G061200	6.6970894285	4.2176625691	6.550833668
Sobic.001G061300	0	0	0
Sobic.001G061400	0.0495457951	0	0.055513056
Sobic.001G061500	8.7720511235	8.7641303774	10.1674663798
Sobic.001G061600	3.3462812875	1.8009572374	5.2567576219
Sobic.001G061700	10.6839495464	3.6724697551	11.9214547576
Sobic.001G061800	63.6868099048	4.0523566453	7.6101174101
Sobic.001G061900	0	0	0
Sobic.001G062000	0	0	0
Sobic.001G062066	0	0	0
Sobic.001G062132	0	0	0
Sobic.001G062200	0	0	0
Sobic.001G062250	0	0	0.0830360907
Sobic.001G062300	18.496060171	72.0690034043	39.3510596556
Sobic.001G062400	1.293982133	0.3602796216	1.0632075207
Sobic.001G062500	3.5785324587	7.061069766	3.7376959741
Sobic.001G062600	0.1383144443	96.7575860645	0.1721921549
Sobic.001G062700	0	0	0
Sobic.001G062750	0.0673150845	0	0
Sobic.001G062800	0	0	0
Sobic.001G062900	5.5314963783	2.4562229775	3.7756139625
Sobic.001G063000	0	0	0
Sobic.001G063100	1.1156328635	1.7219283086	2.6086933699
Sobic.001G063200	0	0	0
Sobic.001G063300	0	0.252876676	0
Sobic.001G063400	16.5961143508	5.9850091676	8.8692964534
Sobic.001G063500	0.2377601227	0.3546366878	0.9133569799
Sobic.001G063600	0.0818807941	4.6165600776	0
Sobic.001G063700	7.8614964259	13.2477926936	10.9456448264
Sobic.001G063800	6.2762226337	1.2891173031	2.5361767719
Sobic.001G063900	0	0	0
Sobic.001G064000	17.5334674997	5.3053459103	25.6547152728
Sobic.001G064200	57.0667902368	14.4444888874	122.7429305095
Sobic.001G064300	9.2255917232	1.3286142633	5.767822468
Sobic.001G064400	0	0	0
Sobic.001G064500	211.2482342894	1330.7330811551	220.2920842582
Sobic.001G064600	0.4998503086	9.046169885	0.298694363
Sobic.001G064700	0.7912309123	2.3544571569	0.4432631053
Sobic.001G064800	1.0068413359	3.2037926626	0.1074385336
Sobic.001G064900	0.5017664927	1.2089887084	0.0864921382
Sobic.001G065000	54.9129099323	20.3828389637	21.0919170307
Sobic.001G065100	34.4300388245	11.9071365112	17.1632781232
Sobic.001G065150	0	0	0
Sobic.001G065200	0.7519571567	0.0475830021	0.5616815677
Sobic.001G065300	0.0542562691	0	0.0607908562
Sobic.001G065400	0	0	0
Sobic.001G065500	0.1717474144	0	0.3148896322
Sobic.001G065600	14.3223049537	31.8152680182	10.9710950513
Sobic.001G065700	43.1005541078	106.2767724067	20.9567124344
Sobic.001G065800	0.6802252457	9.2329138746	0.1693669109
Sobic.001G065900	0.1067862023	1.5609387546	0
Sobic.001G066000	0	0	0
Sobic.001G066100	0.2727511359	0.3986917872	0.6112021843
Sobic.001G066300	16.1762063277	2.8532839203	10.5190992071
Sobic.001G066400	0.0908233164	0	0.2035240263
Sobic.001G066500	9.9720865097	2.5740913934	20.6227538549
Sobic.001G066600	2.2758809362	0	0.1645152546
Sobic.001G066700	13.4398619922	2.6856610481	9.5106628947
Sobic.001G066800	0	0	0
Sobic.001G066900	0	0	0
Sobic.001G067000	1.3075861505	0.455084185	0.8790425479
Sobic.001G067100	24.655871837	75.5835265332	16.4624879252
Sobic.001G067200	11.8379942666	0.9172591177	6.1028033374
Sobic.001G067300	59.2096120994	14.8707290285	30.106291595
Sobic.001G067400	3.7054755483	3.2826964781	1.9291008083
Sobic.001G067500	0	0	0
Sobic.001G067601	0.0782229673	0	0
Sobic.001G067700	19.4185389251	2.5343655057	112.8659636108
Sobic.001G067800	0.1330627316	0	1.2921021886
Sobic.001G067850	17.7142836102	23.4978526301	63.569400711
Sobic.001G067900	19.8876085646	3.0184247084	8.2653208543
Sobic.001G068000	0	0	0
Sobic.001G068066	0	0	0
Sobic.001G068132	0	0	0
Sobic.001G068200	0	0	0
Sobic.001G068301	71.2978383989	25.8591332722	40.6514877044
Sobic.001G068400	2.4059060033	0.1477652866	0.9514135207
Sobic.001G068500	0	0	0
Sobic.001G068600	0.9420022219	0	0
Sobic.001G068700	117.9514207865	5.3650918966	31.7962871559
Sobic.001G068800	0	0	0
Sobic.001G068901	20.7822378297	2.8302735661	2.0248031338
Sobic.001G069000	28.0500036008	19.2135484582	23.2060418353
Sobic.001G069100	0	0	0
Sobic.001G069200	1.8401799872	107.2104670936	1.6494479836
Sobic.001G069300	0.1771568333	0.431595969	0.0661644929
Sobic.001G069400	0.1908703954	0.298932076	0
Sobic.001G069500	4.8746208767	5.25925186	2.9129156322
Sobic.001G069600	5.3054634575	0	2.3777799083
Sobic.001G069700	1.1284145725	1.276360861	1.1589600325
Sobic.001G069800	5.6778734376	8.1848451776	1.39547243
Sobic.001G069900	7.9589835167	0.8018407528	2.816070926
Sobic.001G070000	796.9382547079	369.258321531	854.9688130992
Sobic.001G070100	0	0	0
Sobic.001G070200	0	0	0
Sobic.001G070300	0	0	0
Sobic.001G070401	0	0	0
Sobic.001G070500	64.4362319667	39.2700457295	132.3715048694
Sobic.001G070600	21.5222659725	10.51522648	55.7514727901
Sobic.001G070700	8.9588073779	0.5529401081	2.2745753425
Sobic.001G070800	1.6017930343	0	1.196474579
Sobic.001G070900	0.1136145516	0	0
Sobic.001G071000	0	0	0
Sobic.001G071100	7.6456393354	462.4231580291	12.1488188025
Sobic.001G071200	0.2904350007	0	0
Sobic.001G071250	0.1623937638	0.452148158	0
Sobic.001G071300	0.0349944854	0	0
Sobic.001G071400	39.8823507098	32.4124052161	27.5993838397
Sobic.001G071500	0	0	0
Sobic.001G071600	0.0832690141	0.2434356281	0
Sobic.001G071700	21.3489944187	19.6817760237	14.579435411
Sobic.001G071800	477.4384690713	452.8597721213	266.2007964472
Sobic.001G071900	0.6246283029	0	0.1749645249
Sobic.001G072000	0.2052214037	0.550985037	0
Sobic.001G072100	0	0	0
Sobic.001G072200	0.5123076371	2.1396045235	0
Sobic.001G072250	0.3238919738	0	0
Sobic.001G072300	4.4720110095	1.2451288108	0.6680822523
Sobic.001G072400	0	0	0
Sobic.001G072500	13.038442505	3.5948033096	6.5054738638
Sobic.001G072550	0	0	0
Sobic.001G072600	1.9960551715	0.1894621852	5.4488265587
Sobic.001G072700	137.66940437	45.9548052508	63.2021995667
Sobic.001G072800	28.5397882418	2.8454737464	12.3837046655
Sobic.001G072900	0.0605835761	0.0843405303	0.1810139191
Sobic.001G073000	11.7323127917	1.065193429	6.2869038194
Sobic.001G073150	3.7094154479	0.0748406943	3.2928148598
Sobic.001G073300	1.2340662288	2.672424327	3.9944559876
Sobic.001G073400	0	0	0.1447613606
Sobic.001G073500	230.041847048	199.6894132604	297.938230242
Sobic.001G073550	0.5371866883	0	0.7222620934
Sobic.001G073600	22.6868333683	3.246490267	12.7741256527
Sobic.001G073700	24.9355149551	7.7460118651	2.7707832357
Sobic.001G073800	0.0294029593	0	0
Sobic.001G073900	23.3095719175	11.1840219107	58.0712377492
Sobic.001G074000	0.1122573297	0	1.0900718756
Sobic.001G074100	0.6679559363	2.0723151158	0.6842551614
Sobic.001G074200	6.5646576102	20.2293162389	6.3848093642
Sobic.001G074300	28.8936459982	0	10.2869308635
Sobic.001G074400	0.0336254263	0	0
Sobic.001G074500	0	0	0
Sobic.001G074601	0	0	0
Sobic.001G074700	46.7317547382	9.3263419519	22.2133734829
Sobic.001G074800	0	0	0
Sobic.001G074900	0	0	0
Sobic.001G075000	0.7939792735	0.4421306059	0.1186140777
Sobic.001G075101	0	0	0
Sobic.001G075200	0	0	0
Sobic.001G075201	0.1740219593	0	0
Sobic.001G075300	0	0	0
Sobic.001G075400	0	0.1902295029	0
Sobic.001G075500	0	0.1224411193	0
Sobic.001G075600	0.633874253	3.6814238516	0.3107202111
Sobic.001G075700	0	0	0
Sobic.001G075800	0.3859742251	4.4329585975	0.2594764147
Sobic.001G075900	0	0	0
Sobic.001G075950	0	0	0
Sobic.001G076000	1.8158133139	5.2026838231	3.4066190531
Sobic.001G076100	0	0	0
Sobic.001G076200	12.2035438178	1.2884903005	9.6788741238
Sobic.001G076300	0	0	0
Sobic.001G076400	20.4335461868	6.3300742123	21.6366060076
Sobic.001G076500	4.1193827237	0.7820096995	6.0421330495
Sobic.001G076600	0.1208382229	0	0.4061756822
Sobic.001G076700	0.0471535862	0.0656441683	0.1056654624
Sobic.001G076800	0	0	0
Sobic.001G076850	0	0	0
Sobic.001G076900	2.3636214287	0	7.3831236219
Sobic.001G077000	5.3720449071	8.4134395652	7.9817840186
Sobic.001G077100	0	0	0.1726061688
Sobic.001G077200	0	0.314072184	0.0674070185
Sobic.001G077300	67.4254755379	6.3761560736	43.4095933207
Sobic.001G077400	0	0.6512133869	0.0873532325
Sobic.001G077500	6.7530383795	3.9061085474	1.7761430998
Sobic.001G077600	0.0579119914	0	0
Sobic.001G077700	0	0	0
Sobic.001G077800	0.1897654645	0	0.5953379165
Sobic.001G077900	169.3120843192	17.5145170591	49.0915857474
Sobic.001G078000	25.1251636315	27.9932752254	37.9546810653
Sobic.001G078100	5.4098014668	2.214165504	11.2498733523
Sobic.001G078200	71.8175239656	26.8351864044	33.746718896
Sobic.001G078300	0.1295567895	0.5951898823	0.1741926225
Sobic.001G078400	22.7969472919	2.8073005664	89.6714965754
Sobic.001G078500	2.2349785804	0.9656045409	2.9359091912
Sobic.001G078600	0.1048013286	0.4376928638	0
Sobic.001G078700	0	0	0
Sobic.001G078800	37.3592705322	4.1198264416	28.0312829309
Sobic.001G078900	7.587974602	26.1912332791	3.0006582223
Sobic.001G079000	0.040204731	0.0839556334	0.2702817646
Sobic.001G079100	6.4588428803	1.8342828683	4.1683630496
Sobic.001G079150	0	0	0
Sobic.001G079200	19.8030112708	48.1051721454	21.1037920726
Sobic.001G079300	0	0.6296672509	0
Sobic.001G079401	0	0	0
Sobic.001G079500	0.5925915934	16.3343591012	1.6820393746
Sobic.001G079600	0.0204761457	0.0427583456	0
Sobic.001G079700	5.4138814847	12.3330356511	5.5880041792
Sobic.001G079900	0.1201174154	0	0.6729213653
Sobic.001G080000	0.5787020368	1.0985883959	0.6287520057
Sobic.001G080100	0	0	0.339888044
Sobic.001G080200	0	0	0
Sobic.001G080300	0	0	0
Sobic.001G080500	0.1205798007	0	0.2702046954
Sobic.001G080600	0	0	0
Sobic.001G080700	41.3407150806	15.2116067214	39.6908156786
Sobic.001G080800	1.9956389202	0.7385086581	0.6792887933
Sobic.001G080900	4.2351784473	0.7690357959	5.2610495533
Sobic.001G080950	0	0	0
Sobic.001G081000	8.6972036108	1.3174163402	3.2313993746
Sobic.001G081100	0.0513507421	0	0
Sobic.001G081200	42.3528724655	15.6810972472	20.3766898862
Sobic.001G081300	0.3379125031	0	0.324523242
Sobic.001G081400	0.6023837052	0	0
Sobic.001G081450	0.1720396099	0.7185072031	0
Sobic.001G081500	0	0	0
Sobic.001G081600	1.0771883287	91.4215439667	1.5517596069
Sobic.001G081700	0.4094209581	0	0.2621321899
Sobic.001G081800	0	0	0
Sobic.001G081900	1.0605579051	21.4419357168	0.5401321629
Sobic.001G082000	47.7994839838	148.8208203937	29.8704308864
Sobic.001G082100	38.0936441263	8.4976296964	12.7918196373
Sobic.001G082200	0	0	0
Sobic.001G082300	0	0	0
Sobic.001G082400	0.1482517743	7.2441667548	0.1993285374
Sobic.001G082500	0	0	0
Sobic.001G082600	0	0	0
Sobic.001G082700	0.0555389232	0.0579882685	2.3024357147
Sobic.001G082800	0	0	0
Sobic.001G082900	6.8766422293	11.6219585766	10.1332402844
Sobic.001G083000	0.0248077767	0	0.0555912159
Sobic.001G083100	7.8457636171	3.665471275	9.2972847289
Sobic.001G083200	192.4981803096	47.6736141292	26.7423078917
Sobic.001G083300	0.0504501743	0	0.1130527161
Sobic.001G083400	15.1934403912	5.1421914802	20.3775003664
Sobic.001G083450	0	0	0
Sobic.001G083500	0	0	0
Sobic.001G083600	3.4224318659	0.1211310497	2.5997472335
Sobic.001G083701	0.2170807808	0	0
Sobic.001G083800	0.3217084325	0.2067053728	0
Sobic.001G083900	9.2494654015	3.0564015666	28.3799490862
Sobic.001G084000	0.0915310305	0.1911353577	0
Sobic.001G084100	50.4588020199	209.030059316	7.520697354
Sobic.001G084133	0	0	0
Sobic.001G084166	0	0	0
Sobic.001G084200	0.1042073339	8.3415652663	0
Sobic.001G084300	0.1398945881	0.2337026208	0
Sobic.001G084400	0.0430011553	0.2244878362	0
Sobic.001G084500	0	0	0
Sobic.001G084600	0.1331465243	0	0.1989101315
Sobic.001G084700	0.506185547	0	0
Sobic.001G084900	18.6705529269	4.6948782039	8.5429280623
Sobic.001G085000	17.8669800203	38.8363956689	4.191676042
Sobic.001G085100	32.1807347462	12.237681765	21.3113852809
Sobic.001G085200	0	0.1095861693	0
Sobic.001G085300	16.632540234	40.5148546861	9.0401591284
Sobic.001G085400	271.5039193153	3.6793556359	39.6631322951
Sobic.001G085450	0	0.8760370562	0
Sobic.001G085500	11.2994501335	5.8988859588	12.2767011057
Sobic.001G085600	36.9851456284	29.2865587141	23.6703056518
Sobic.001G085700	7.9843865647	2.7387955762	15.9326820535
Sobic.001G085800	9.5080418951	2.0477962402	2.4841504872
Sobic.001G085900	20.3771867176	209.3426482506	13.1961307683
Sobic.001G086000	0.0895538672	0.6545232389	0.1003396724
Sobic.001G086050	0	0	0
Sobic.001G086100	0	0	0
Sobic.001G086200	21.6102530622	4.2489323421	34.4327398017
Sobic.001G086300	12.6170881197	1.1747087549	4.5021278345
Sobic.001G086400	0	0	0.0868249832
Sobic.001G086500	0.1878185037	0.3922031324	0.2104392331
Sobic.001G086600	25.8932673898	20.4252011462	31.0624971171
Sobic.001G086700	0	0	0
Sobic.001G086800	0.2347731296	0	2.7357100302
Sobic.001G086900	13.652979371	6.1643654633	9.64696781
Sobic.001G087000	8.1751454287	2.0146327689	5.3479310435
Sobic.001G087100	15.2177665766	1.817796929	26.9847162378
Sobic.001G087201	0	0	0
Sobic.001G087300	0	0	0
Sobic.001G087400	0	0	0
Sobic.001G087500	0	0	0
Sobic.001G087600	72.6072466354	44.380838473	45.2409852906
Sobic.001G087700	1.1739494457	0	0.5637167559
Sobic.001G087800	0.8261470945	0.1189767384	0.7341343618
Sobic.001G087850	0	0	0
Sobic.001G087900	46.3646274658	19.2177914207	27.4101449016
Sobic.001G088000	0.0420769513	0	0.1885786799
Sobic.001G088100	29.2060601829	43.6763078658	19.8294607468
Sobic.001G088200	2.9580557495	0.7161762795	3.1702209649
Sobic.001G088300	0.2994005672	1.3754600508	0.2683681299
Sobic.001G088400	0.0621644044	8.4053196005	0
Sobic.001G088450	0	0	0
Sobic.001G088500	27.3631927595	11.3429075481	15.3674365007
Sobic.001G088600	0.1210977552	0	0
Sobic.001G088700	0.4570615662	0.3817749039	0.2048438968
Sobic.001G088800	0.5939232599	0	0
Sobic.001G088900	3.1972213281	2.1929934254	3.5038480719
Sobic.001G089000	0.0479937988	0	0.1613224152
Sobic.001G089100	8.9537614259	5.3420771483	4.4714708769
Sobic.001G089200	0	0	0
Sobic.001G089300	0	0	0
Sobic.001G089400	0	0	0
Sobic.001G089500	36.1103432689	22.0007280942	20.4677206468
Sobic.001G089600	2.9090034416	0.4613612083	1.4440210437
Sobic.001G089800	12.8199205775	33.4312209217	11.8210438827
Sobic.001G089850	0	0	0
Sobic.001G089900	0.0394397837	0	0.0883797674
Sobic.001G090000	0	0	0
Sobic.001G090100	5.5543786479	0.6443705142	5.9467510601
Sobic.001G090200	1.9760437433	0.7859771719	6.1852464219
Sobic.001G090300	7.9490948745	2.2679306871	6.4209494786
Sobic.001G090400	48.3027321123	22.8729369469	21.627992709
Sobic.001G090500	290.6362470259	55.1834366092	40.8604816868
Sobic.001G090600	5.5230928922	14.6236107014	3.8195667664
Sobic.001G090700	2.3979505188	1.2337089903	2.4920653954
Sobic.001G090800	11.7889906313	6.8349911693	6.2551517799
Sobic.001G090900	0	0	0
Sobic.001G091000	0	0	0
Sobic.001G091100	0.1532149859	0	0.3433361836
Sobic.001G091200	0	0	0
Sobic.001G091300	175.7121563692	139.3090441584	131.0793607643
Sobic.001G091400	9.6083585159	1.2126715205	7.8080048933
Sobic.001G091500	0	0	0
Sobic.001G091600	0	0	0
Sobic.001G091701	2.5474298859	10.0480394877	0.6342756805
Sobic.001G091801	105.473054092	9.2197310598	32.4297355738
Sobic.001G091900	24.3948881861	0.7174855597	4.4271746764
Sobic.001G092000	0.10468458	0	0.4691708709
Sobic.001G092100	5.7416613857	2.158155648	5.7255329346
Sobic.001G092200	6.9902914439	0.5467096041	5.1627966977
Sobic.001G092250	4.0438709391	0	2.1575771097
Sobic.001G092300	2.1405647621	0.066715424	1.7898305126
Sobic.001G092400	1.3198294665	0	1.1830310444
Sobic.001G092500	0	0	0
Sobic.001G092600	0.0632665112	163.15993574	0.5670902852
Sobic.001G092650	0	0	0
Sobic.001G092700	0	0	0
Sobic.001G092800	0	0	0.1173362886
Sobic.001G093000	0	0	0
Sobic.001G093100	0	0	0
Sobic.001G093200	0	0.8529937275	0.1408244712
Sobic.001G093300	56.1019660031	10.1407444544	37.2284746624
Sobic.001G093400	0.2071385555	0.6488209791	0.1160430892
Sobic.001G093500	2103.0520119382	748.8439312497	202.3605819939
Sobic.001G093600	4.2448347077	0	0.164002746
Sobic.001G093666	0	0	0
Sobic.001G093732	0.0970783657	0	0
Sobic.001G093800	4.4492980596	2.1943654836	3.7075624357
Sobic.001G093900	19.2533401144	0.3654989042	23.1410861462
Sobic.001G094000	20.7906824611	26.839105094	23.805629367
Sobic.001G094100	0	0.2642266166	0
Sobic.001G094200	0.4670913414	0	0.6977966617
Sobic.001G094300	159.7851891517	17.3944932524	120.2551576461
Sobic.001G094400	26.8632632083	16.1456956175	24.5453983261
Sobic.001G094500	48.1690279382	22.9761200862	21.2473226683
Sobic.001G094550	5.6770817955	20.2400702958	0.4654262606
Sobic.001G094600	0.6728295323	0.7610441252	0.3769323256
Sobic.001G094700	0	0	0
Sobic.001G094800	1.2449263241	0.4192997876	2.6997375117
Sobic.001G094900	2.8079240442	0.9772524929	3.9850707095
Sobic.001G095000	21.9623841483	22.9761851635	25.4326225209
Sobic.001G095100	0	0	0
Sobic.001G095200	0.2836172777	1.1104695078	0.3972199307
Sobic.001G095300	0.1217953229	0.3391111185	0
Sobic.001G095366	0	0	0
Sobic.001G095432	0	0	0
Sobic.001G095500	1.6567026878	0.2882942712	2.0882641526
Sobic.001G095566	0	0	0
Sobic.001G095632	18.0755181433	5.5475872116	6.3033782701
Sobic.001G095700	0.3347370862	3.2153950938	0.0750105174
Sobic.001G095750	0	0	0
Sobic.001G095800	1.7871034804	0.23323966	0.5005852438
Sobic.001G095900	0.237836536	0	0.2664814023
Sobic.001G096000	25.0260946243	21.4122961384	13.2774230829
Sobic.001G096100	267.8510498346	45.8491766605	127.8185038095
Sobic.001G096200	4.0305941237	2.0451789745	3.0388280062
Sobic.001G096300	4.839752344	1.1730624958	6.5846448936
Sobic.001G096400	0	0	0
Sobic.001G096450	0.3153418054	0.9877464794	0.7066427044
Sobic.001G096500	2.106706056	2.5995447428	2.3604362619
Sobic.001G096600	0	0	0
Sobic.001G096700	0	0	0
Sobic.001G096800	0.4371537158	19.6773257993	0.1088453787
Sobic.001G096833	0	0	0
Sobic.001G096866	0	0	0
Sobic.001G096900	0	0	0
Sobic.001G097000	0	0	0
Sobic.001G097100	110.0303400782	48.2300907549	239.7341279949
Sobic.001G097200	4.7055900606	2.3378382795	6.1804489796
Sobic.001G097300	0	0	0
Sobic.001G097400	0.3737831712	0	0.0930669678
Sobic.001G097500	16.5325697949	4.4176810303	11.2371509102
Sobic.001G097600	8.2785905328	1268.0753529898	5.4660128645
Sobic.001G097700	0.0839034447	4.3801852809	0
Sobic.001G097800	0.1690141331	1.7646789621	0
Sobic.001G097900	11.9227896775	2.6231803783	8.5436815156
